No.,Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],CT [s],ESD,D spacings,,Error [cts]
24176,116.7001,997.105,965.0902,953.3515,30.25, ,1.0508,,32.0148
24177,116.7041,979.2467,965.1015,953.3581,30.25, ,1.0508,,14.1452
24178,116.7081,1043.395,965.113,953.3646,30.25, ,1.0507,,78.282
24179,116.7121,968.0476,965.1249,953.3712,30.25, ,1.0507,,2.9227
24180,116.7161,1012.631,965.1371,953.3777,30.25, ,1.0507,,47.4939
24181,116.7201,1026.182,965.1498,953.3843,30.25, ,1.0507,,61.0322
24182,116.7241,983.5174,965.1627,953.3908,30.25, ,1.0507,,18.3547
24183,116.7281,965.1664,965.1761,953.3974,30.25, ,1.0506,,-0.0097
24184,116.7321,966.0298,965.1899,953.4039,30.25, ,1.0506,,0.8399
24185,116.7361,973.0031,965.2042,953.4105,30.25, ,1.0506,,7.7989
24186,116.7401,981.49,965.2189,953.417,30.25, ,1.0506,,16.2711
24187,116.7441,970.4824,965.2339,953.4236,30.25, ,1.0505,,5.2485
24188,116.7481,981.5834,965.2495,953.4301,30.25, ,1.0505,,16.3339
24189,116.7521,976.0932,965.2657,953.4367,30.25, ,1.0505,,10.8275
24190,116.7561,981.3623,965.2823,953.4432,30.25, ,1.0505,,16.08
24191,116.7601,979.019,965.2995,953.4498,30.25, ,1.0505,,13.7195
24192,116.7641,955.4011,965.3173,953.4563,30.25, ,1.0504,,-9.9162
24193,116.7681,991.071,965.3356,953.4629,30.25, ,1.0504,,25.7354
24194,116.7721,970.6318,965.3546,953.4694,30.25, ,1.0504,,5.2772
24195,116.7761,946.2202,965.3741,953.476,30.25, ,1.0504,,-19.1539
24196,116.7801,1006.229,965.3945,953.4825,30.25, ,1.0503,,40.8345
24197,116.7841,1028.322,965.4155,953.4891,30.25, ,1.0503,,62.9065
24198,116.7881,955.8701,965.4374,953.4956,30.25, ,1.0503,,-9.5673
24199,116.7921,967.837,965.4601,953.5022,30.25, ,1.0503,,2.3769
24200,116.7961,975.4217,965.4836,953.5087,30.25, ,1.0502,,9.9381
24201,116.8001,1006.06,965.5081,953.5153,30.25, ,1.0502,,40.5519
24202,116.8041,978.5917,965.5335,953.5218,30.25, ,1.0502,,13.0582
24203,116.8081,970.736,965.5599,953.5284,30.25, ,1.0502,,5.1761
24204,116.8121,970.321,965.5875,953.5349,30.25, ,1.0502,,4.7335
24205,116.8161,1018.523,965.6163,953.5415,30.25, ,1.0501,,52.9067
24206,116.8201,974.6169,965.6462,953.548,30.25, ,1.0501,,8.9707
24207,116.8241,970.6476,965.6774,953.5546,30.25, ,1.0501,,4.9702
24208,116.8281,947.2413,965.7101,953.5611,30.25, ,1.0501,,-18.4688
24209,116.8321,944.5583,965.7443,953.5677,30.25, ,1.05,,-21.186
24210,116.8361,956.0712,965.78,953.5742,30.25, ,1.05,,-9.7088
24211,116.8401,968.5294,965.8175,953.5808,30.25, ,1.05,,2.7119
24212,116.8441,961.9089,965.8569,953.5873,30.25, ,1.05,,-3.948
24213,116.8481,977.7404,965.8981,953.5939,30.25, ,1.05,,11.8423
24214,116.8521,978.8904,965.9414,953.6004,30.25, ,1.0499,,12.949
24215,116.8561,975.6975,965.9868,953.607,30.25, ,1.0499,,9.7107
24216,116.8601,993.3926,966.0346,953.6135,30.25, ,1.0499,,27.358
24217,116.8641,934.3395,966.085,953.6201,30.25, ,1.0499,,-31.7455
24218,116.8681,980.0447,966.1379,953.6266,30.25, ,1.0498,,13.9068
24219,116.8721,1001.981,966.1938,953.6332,30.25, ,1.0498,,35.7872
24220,116.8761,944.7077,966.2527,953.6397,30.25, ,1.0498,,-21.545
24221,116.8801,962.4935,966.3147,953.6463,30.25, ,1.0498,,-3.8212
24222,116.8841,988.5528,966.3801,953.6528,30.25, ,1.0498,,22.1727
24223,116.8881,947.5522,966.449,953.6594,30.25, ,1.0497,,-18.8968
24224,116.8921,969.6503,966.5219,953.6659,30.25, ,1.0497,,3.1284
24225,116.8961,944.757,966.5987,953.6725,30.25, ,1.0497,,-21.8417
24226,116.9001,972.9794,966.6801,953.679,30.25, ,1.0497,,6.2993
24227,116.9041,949.5281,966.7657,953.6856,30.25, ,1.0496,,-17.2376
24228,116.9081,918.9559,966.856,953.6921,30.25, ,1.0496,,-47.9001
24229,116.9121,924.7429,966.9514,953.6987,30.25, ,1.0496,,-42.2085
24230,116.9161,957.89,967.0519,953.7052,30.25, ,1.0496,,-9.1619
24231,116.9201,981.0538,967.158,953.7118,30.25, ,1.0495,,13.8958
24232,116.9241,946.531,967.2698,953.7183,30.25, ,1.0495,,-20.7388
24233,116.9281,949.5945,967.3881,953.7249,30.25, ,1.0495,,-17.7936
24234,116.9321,992.5422,967.5121,953.7314,30.25, ,1.0495,,25.0301
24235,116.9361,1026.686,967.6428,953.738,30.25, ,1.0495,,59.0432
24236,116.9401,1011.047,967.7802,953.7445,30.25, ,1.0494,,43.2668
24237,116.9441,1005.258,967.9247,953.7511,30.25, ,1.0494,,37.3333
24238,116.9481,1027.692,968.0764,953.7576,30.25, ,1.0494,,59.6156
24239,116.9521,1027.717,968.2357,953.7642,30.25, ,1.0494,,59.4813
24240,116.9561,1011.086,968.4033,953.7707,30.25, ,1.0493,,42.6827
24241,116.9601,988.2396,968.5782,953.7773,30.25, ,1.0493,,19.6614
24242,116.9641,972.2929,968.7613,953.7838,30.25, ,1.0493,,3.5316
24243,116.9681,976.6718,968.9528,953.7904,30.25, ,1.0493,,7.719
24244,116.9721,957.3249,969.1527,953.7969,30.25, ,1.0493,,-11.8278
24245,116.9761,991.8965,969.3613,953.8035,30.25, ,1.0492,,22.5352
24246,116.9801,1004.352,969.5787,953.81,30.25, ,1.0492,,34.7733
24247,116.9841,1019.546,969.8058,953.8166,30.25, ,1.0492,,49.7402
24248,116.9881,1031.035,970.0409,953.8231,30.25, ,1.0492,,60.9941
24249,116.9921,948.4169,970.285,953.8297,30.25, ,1.0491,,-21.8681
24250,116.9961,975.1569,970.538,953.8362,30.25, ,1.0491,,4.6189
24251,117.0001,1005.179,970.7998,953.8428,30.25, ,1.0491,,34.3792
24252,117.0041,1013.013,971.0704,953.8493,30.25, ,1.0491,,41.9426
24253,117.0081,977.0386,971.3496,953.8559,30.25, ,1.0491,,5.689
24254,117.0121,1011.517,971.6382,953.8624,30.25, ,1.049,,39.8788
24255,117.0161,1038.659,971.9339,953.869,30.25, ,1.049,,66.7251
24256,117.0201,1019.006,972.2372,953.8755,30.25, ,1.049,,46.7688
24257,117.0241,968.493,972.548,953.8821,30.25, ,1.049,,-4.055
24258,117.0281,963.9445,972.8655,953.8886,30.25, ,1.0489,,-8.921
24259,117.0321,990.0322,973.1891,953.8952,30.25, ,1.0489,,16.8431
24260,117.0361,979.6838,973.5182,953.9017,30.25, ,1.0489,,6.1656
24261,117.0401,945.3488,973.8533,953.9083,30.25, ,1.0489,,-28.5045
24262,117.0441,950.3683,974.1908,953.9148,30.25, ,1.0489,,-23.8225
24263,117.0481,983.5535,974.5309,953.9214,30.25, ,1.0488,,9.0226
24264,117.0521,977.5264,974.8724,953.9279,30.25, ,1.0488,,2.654
24265,117.0561,962.7496,975.2139,953.9345,30.25, ,1.0488,,-12.4643
24266,117.0601,971.0129,975.554,953.941,30.25, ,1.0488,,-4.5411
24267,117.0641,974.5646,975.8921,953.9476,30.25, ,1.0487,,-1.3275
24268,117.0681,961.164,976.224,953.9541,30.25, ,1.0487,,-15.06
24269,117.0721,1014.479,976.5489,953.9607,30.25, ,1.0487,,37.9301
24270,117.0761,964.3357,976.8647,953.9672,30.25, ,1.0487,,-12.529
24271,117.0801,967.1668,977.1693,953.9738,30.25, ,1.0487,,-10.0025
24272,117.0841,959.5073,977.4601,953.9803,30.25, ,1.0486,,-17.9528
24273,117.0881,980.6512,977.7348,953.9869,30.25, ,1.0486,,2.9164
24274,117.0921,942.3655,977.9921,953.9934,30.25, ,1.0486,,-35.6266
24275,117.0961,933.6195,978.2274,954,30.25, ,1.0486,,-44.6079
24276,117.1001,968.7199,978.4579,954.025,30.25, ,1.0485,,-9.738
24277,117.1041,979.8331,978.663,954.05,30.25, ,1.0485,,1.1701
24278,117.1081,1002.035,978.8406,954.0751,30.25, ,1.0485,,23.1944
24279,117.1121,1004.005,978.989,954.1001,30.25, ,1.0485,,25.016
24280,117.1161,983.1139,979.1067,954.1251,30.25, ,1.0484,,4.0072
24281,117.1201,985.4935,979.1927,954.1501,30.25, ,1.0484,,6.3008
24282,117.1241,977.1545,979.246,954.1752,30.25, ,1.0484,,-2.0915
24283,117.1281,962.2602,979.2664,954.2002,30.25, ,1.0484,,-17.0062
24284,117.1321,1000.198,979.254,954.2252,30.25, ,1.0484,,20.944
24285,117.1361,1006.746,979.2095,954.2502,30.25, ,1.0483,,27.5365
24286,117.1401,957.2971,979.1338,954.2753,30.25, ,1.0483,,-21.8367
24287,117.1441,957.2888,979.0281,954.3003,30.25, ,1.0483,,-21.7393
24288,117.1481,973.6072,978.8936,954.3253,30.25, ,1.0483,,-5.2864
24289,117.1521,1031.081,978.7332,954.3503,30.25, ,1.0482,,52.3478
24290,117.1561,1045.376,978.5485,954.3754,30.25, ,1.0482,,66.8275
24291,117.1601,1037.67,978.342,954.4004,30.25, ,1.0482,,59.328
24292,117.1641,1019.623,978.116,954.4254,30.25, ,1.0482,,41.507
24293,117.1681,995.3524,977.8728,954.4504,30.25, ,1.0482,,17.4796
24294,117.1721,1018.775,977.6151,954.4755,30.25, ,1.0481,,41.1599
24295,117.1761,929.7331,977.3439,954.5005,30.25, ,1.0481,,-47.6108
24296,117.1801,1018.512,977.0638,954.5255,30.25, ,1.0481,,41.4482
24297,117.1841,992.4059,976.7761,954.5505,30.25, ,1.0481,,15.6298
24298,117.1881,991.5951,976.4827,954.5755,30.25, ,1.048,,15.1124
24299,117.1921,952.8137,976.1854,954.6006,30.25, ,1.048,,-23.3717
24300,117.1961,974.9025,975.8863,954.6256,30.25, ,1.048,,-0.9838
24301,117.2001,1012.233,975.5867,954.6506,30.25, ,1.048,,36.6463
24302,117.2041,975.7209,975.287,954.6756,30.25, ,1.048,,0.4339
24303,117.2081,945.7714,974.991,954.7007,30.25, ,1.0479,,-29.2196
24304,117.2121,964.7942,974.6985,954.7257,30.25, ,1.0479,,-9.9043
24305,117.2161,991.0341,974.4107,954.7507,30.25, ,1.0479,,16.6234
24306,117.2201,1012.219,974.1284,954.7757,30.25, ,1.0479,,38.0906
24307,117.2241,1010.075,973.8525,954.8008,30.25, ,1.0478,,36.2225
24308,117.2281,976.6841,973.5837,954.8258,30.25, ,1.0478,,3.1004
24309,117.2321,971.1621,973.3215,954.8508,30.25, ,1.0478,,-2.1594
24310,117.2361,1017.805,973.0686,954.8758,30.25, ,1.0478,,44.7364
24311,117.2401,1047.084,972.8243,954.9009,30.25, ,1.0478,,74.2597
24312,117.2441,1024.324,972.589,954.9259,30.25, ,1.0477,,51.735
24313,117.2481,1047.565,972.363,954.9509,30.25, ,1.0477,,75.202
24314,117.2521,1003.471,972.1467,954.9759,30.25, ,1.0477,,31.3243
24315,117.2561,968.5105,971.94,955.001,30.25, ,1.0477,,-3.4295
24316,117.2601,1018.821,971.7425,955.026,30.25, ,1.0476,,47.0785
24317,117.2641,967.8002,971.5558,955.051,30.25, ,1.0476,,-3.7556
24318,117.2681,913.6747,971.3792,955.076,30.25, ,1.0476,,-57.7045
24319,117.2721,1007.504,971.2126,955.1011,30.25, ,1.0476,,36.2914
24320,117.2761,1030.693,971.0562,955.1261,30.25, ,1.0476,,59.6368
24321,117.2801,935.3884,970.9099,955.1511,30.25, ,1.0475,,-35.5215
24322,117.2841,980.6495,970.7736,955.1761,30.25, ,1.0475,,9.8759
24323,117.2881,1005.102,970.6467,955.2011,30.25, ,1.0475,,34.4553
24324,117.2921,1075.265,970.5303,955.2262,30.25, ,1.0475,,104.7347
24325,117.2961,1004.564,970.4236,955.2512,30.25, ,1.0474,,34.1404
24326,117.3001,982.7983,970.3267,955.2762,30.25, ,1.0474,,12.4716
24327,117.3041,980.5513,970.2394,955.3012,30.25, ,1.0474,,10.3119
24328,117.3081,1011.387,970.1616,955.3263,30.25, ,1.0474,,41.2254
24329,117.3121,1006.959,970.093,955.3513,30.25, ,1.0474,,36.866
24330,117.3161,995.6464,970.0334,955.3763,30.25, ,1.0473,,25.613
24331,117.3201,1001.875,969.9832,955.4013,30.25, ,1.0473,,31.8918
24332,117.3241,994.4155,969.942,955.4264,30.25, ,1.0473,,24.4735
24333,117.3281,972.6585,969.9095,955.4514,30.25, ,1.0473,,2.749
24334,117.3321,952.2855,969.8857,955.4764,30.25, ,1.0472,,-17.6002
24335,117.3361,973.8737,969.8705,955.5014,30.25, ,1.0472,,4.0032
24336,117.3401,1001.637,969.8637,955.5265,30.25, ,1.0472,,31.7733
24337,117.3441,1043.314,969.8652,955.5515,30.25, ,1.0472,,73.4488
24338,117.3481,1028.56,969.8749,955.5765,30.25, ,1.0472,,58.6851
24339,117.3521,1034.679,969.8927,955.6015,30.25, ,1.0471,,64.7863
24340,117.3561,1002.54,969.9185,955.6266,30.25, ,1.0471,,32.6215
24341,117.3601,996.0491,969.952,955.6516,30.25, ,1.0471,,26.0971
24342,117.3641,1044.878,969.9932,955.6766,30.25, ,1.0471,,74.8848
24343,117.3681,968.3457,970.0421,955.7016,30.25, ,1.047,,-1.6964
24344,117.3721,967.8636,970.0986,955.7266,30.25, ,1.047,,-2.235
24345,117.3761,1004.316,970.1623,955.7517,30.25, ,1.047,,34.1537
24346,117.3801,961.0793,970.2333,955.7767,30.25, ,1.047,,-9.154
24347,117.3841,989.6158,970.3115,955.8017,30.25, ,1.047,,19.3043
24348,117.3881,1008.993,970.3966,955.8267,30.25, ,1.0469,,38.5964
24349,117.3921,1028.013,970.4886,955.8518,30.25, ,1.0469,,57.5244
24350,117.3961,1027.763,970.5875,955.8768,30.25, ,1.0469,,57.1755
24351,117.4001,1026.942,970.6933,955.9018,30.25, ,1.0469,,56.2487
24352,117.4041,1013.772,970.8052,955.9268,30.25, ,1.0468,,42.9668
24353,117.4081,999.2635,970.9235,955.9519,30.25, ,1.0468,,28.34
24354,117.4121,992.2299,971.0479,955.9769,30.25, ,1.0468,,21.182
24355,117.4161,989.3167,971.1783,956.0019,30.25, ,1.0468,,18.1384
24356,117.4201,1001.957,971.3143,956.0269,30.25, ,1.0468,,30.6427
24357,117.4241,1035.212,971.4559,956.052,30.25, ,1.0467,,63.7561
24358,117.4281,1049.025,971.603,956.077,30.25, ,1.0467,,77.422
24359,117.4321,1026.816,971.7547,956.102,30.25, ,1.0467,,55.0613
24360,117.4361,1019.116,971.9109,956.127,30.25, ,1.0467,,47.2051
24361,117.4401,1020.237,972.0713,956.1521,30.25, ,1.0466,,48.1657
24362,117.4441,1025.326,972.2354,956.1771,30.25, ,1.0466,,53.0906
24363,117.4481,986.8605,972.4028,956.2021,30.25, ,1.0466,,14.4577
24364,117.4521,1001.596,972.573,956.2271,30.25, ,1.0466,,29.023
24365,117.4561,1007.746,972.7459,956.2521,30.25, ,1.0466,,35.0001
24366,117.4601,1044.128,972.9197,956.2772,30.25, ,1.0465,,71.2083
24367,117.4641,1029.487,973.0944,956.3022,30.25, ,1.0465,,56.3926
24368,117.4681,991.7021,973.269,956.3272,30.25, ,1.0465,,18.4331
24369,117.4721,1011.864,973.4427,956.3522,30.25, ,1.0465,,38.4213
24370,117.4761,1005.44,973.6147,956.3773,30.25, ,1.0464,,31.8253
24371,117.4801,1038.103,973.7838,956.4023,30.25, ,1.0464,,64.3192
24372,117.4841,1011.043,973.9496,956.4273,30.25, ,1.0464,,37.0934
24373,117.4881,992.5918,974.1099,956.4523,30.25, ,1.0464,,18.4819
24374,117.4921,1035.11,974.2639,956.4774,30.25, ,1.0464,,60.8461
24375,117.4961,977.2555,974.4106,956.5024,30.25, ,1.0463,,2.8449
24376,117.5001,961.6221,974.5486,956.5274,30.25, ,1.0463,,-12.9265
24377,117.5041,996.0756,974.6769,956.5524,30.25, ,1.0463,,21.3987
24378,117.5081,960.1537,974.7943,956.5775,30.25, ,1.0463,,-14.6406
24379,117.5121,951.0342,974.8998,956.6025,30.25, ,1.0462,,-23.8656
24380,117.5161,1003.272,974.9919,956.6275,30.25, ,1.0462,,28.2801
24381,117.5201,1031.557,975.07,956.6525,30.25, ,1.0462,,56.487
24382,117.5241,1027.645,975.1335,956.6776,30.25, ,1.0462,,52.5115
24383,117.5281,995.5101,975.1816,956.7026,30.25, ,1.0462,,20.3285
24384,117.5321,987.395,975.2141,956.7276,30.25, ,1.0461,,12.1809
24385,117.5361,954.1973,975.2307,956.7526,30.25, ,1.0461,,-21.0334
24386,117.5401,1013.131,975.2314,956.7777,30.25, ,1.0461,,37.8996
24387,117.5441,1050.803,975.2166,956.8027,30.25, ,1.0461,,75.5864
24388,117.5481,997.5777,975.1866,956.8277,30.25, ,1.046,,22.3911
24389,117.5521,978.429,975.1422,956.8527,30.25, ,1.046,,3.2868
24390,117.5561,944.9091,975.0839,956.8777,30.25, ,1.046,,-30.1748
24391,117.5601,1026.544,975.0128,956.9028,30.25, ,1.046,,51.5312
24392,117.5641,964.4367,974.9293,956.9278,30.25, ,1.046,,-10.4926
24393,117.5681,1012.127,974.8356,956.9528,30.25, ,1.0459,,37.2914
24394,117.5721,1008.109,974.7323,956.9778,30.25, ,1.0459,,33.3767
24395,117.5761,996.2435,974.6206,957.0029,30.25, ,1.0459,,21.6229
24396,117.5801,1010.003,974.5017,957.0279,30.25, ,1.0459,,35.5013
24397,117.5841,1020.107,974.3767,957.0529,30.25, ,1.0458,,45.7303
24398,117.5881,982.3044,974.2468,957.0779,30.25, ,1.0458,,8.0576
24399,117.5921,1002.297,974.1124,957.103,30.25, ,1.0458,,28.1846
24400,117.5961,1026.113,973.9758,957.128,30.25, ,1.0458,,52.1372
24401,117.6001,981.0531,973.8373,957.153,30.25, ,1.0458,,7.2158
24402,117.6041,988.3524,973.6978,957.178,30.25, ,1.0457,,14.6546
24403,117.6081,1016.64,973.5579,957.2031,30.25, ,1.0457,,43.0821
24404,117.6121,999.9238,973.4185,957.2281,30.25, ,1.0457,,26.5053
24405,117.6161,1009.822,973.2803,957.2531,30.25, ,1.0457,,36.5417
24406,117.6201,978.7035,973.1431,957.2781,30.25, ,1.0456,,5.5604
24407,117.6241,1035.571,973.0087,957.3032,30.25, ,1.0456,,62.5623
24408,117.6281,1002.153,972.877,957.3282,30.25, ,1.0456,,29.276
24409,117.6321,1029.523,972.7482,957.3532,30.25, ,1.0456,,56.7748
24410,117.6361,986.8311,972.6228,957.3782,30.25, ,1.0456,,14.2083
24411,117.6401,1007.15,972.501,957.4032,30.25, ,1.0455,,34.649
24412,117.6441,957.1084,972.3832,957.4283,30.25, ,1.0455,,-15.2748
24413,117.6481,1030.831,972.2689,957.4533,30.25, ,1.0455,,58.5621
24414,117.6521,983.9062,972.1594,957.4783,30.25, ,1.0455,,11.7468
24415,117.6561,995.3148,972.0543,957.5033,30.25, ,1.0454,,23.2605
24416,117.6601,1027.755,971.9536,957.5284,30.25, ,1.0454,,55.8014
24417,117.6641,1015.237,971.8575,957.5534,30.25, ,1.0454,,43.3795
24418,117.6681,1012.341,971.766,957.5784,30.25, ,1.0454,,40.575
24419,117.6721,985.9356,971.6791,957.6034,30.25, ,1.0454,,14.2565
24420,117.6761,1063.622,971.5964,957.6285,30.25, ,1.0453,,92.0256
24421,117.6801,1047.053,971.5188,957.6535,30.25, ,1.0453,,75.5342
24422,117.6841,1016.298,971.4457,957.6785,30.25, ,1.0453,,44.8523
24423,117.6881,1043.844,971.3771,957.7035,30.25, ,1.0453,,72.4669
24424,117.6921,1051.681,971.313,957.7286,30.25, ,1.0453,,80.368
24425,117.6961,1033.692,971.2533,957.7536,30.25, ,1.0452,,62.4387
24426,117.7001,1008.061,971.1979,957.7786,30.25, ,1.0452,,36.8631
24427,117.7041,1018.466,971.1464,957.8036,30.25, ,1.0452,,47.3196
24428,117.7081,1069.798,971.0992,957.8287,30.25, ,1.0452,,98.6988
24429,117.7121,1079.062,971.0562,957.8537,30.25, ,1.0451,,108.0058
24430,117.7161,1033.083,971.0169,957.8787,30.25, ,1.0451,,62.0661
24431,117.7201,973.3651,970.9815,957.9037,30.25, ,1.0451,,2.3836
24432,117.7241,1030.089,970.9496,957.9287,30.25, ,1.0451,,59.1394
24433,117.7281,1077.899,970.9214,957.9538,30.25, ,1.0451,,106.9776
24434,117.7321,1033.555,970.8963,957.9788,30.25, ,1.045,,62.6587
24435,117.7361,991.6025,970.8748,958.0038,30.25, ,1.045,,20.7277
24436,117.7401,1005.964,970.8563,958.0288,30.25, ,1.045,,35.1077
24437,117.7441,1065.01,970.8409,958.0539,30.25, ,1.045,,94.1691
24438,117.7481,1041.936,970.8284,958.0789,30.25, ,1.0449,,71.1076
24439,117.7521,1015.195,970.8186,958.1039,30.25, ,1.0449,,44.3764
24440,117.7561,1010.074,970.8115,958.1289,30.25, ,1.0449,,39.2625
24441,117.7601,1008.979,970.8069,958.154,30.25, ,1.0449,,38.1721
24442,117.7641,1051.913,970.8047,958.179,30.25, ,1.0449,,81.1083
24443,117.7681,1035.633,970.8049,958.204,30.25, ,1.0448,,64.8281
24444,117.7721,993.1349,970.8073,958.229,30.25, ,1.0448,,22.3276
24445,117.7761,1031.245,970.8118,958.2541,30.25, ,1.0448,,60.4332
24446,117.7801,1034.015,970.8182,958.2791,30.25, ,1.0448,,63.1968
24447,117.7841,996.3552,970.8265,958.3041,30.25, ,1.0447,,25.5287
24448,117.7881,983.4657,970.8365,958.3291,30.25, ,1.0447,,12.6292
24449,117.7921,1023.502,970.8484,958.3542,30.25, ,1.0447,,52.6536
24450,117.7961,1047.146,970.8619,958.3792,30.25, ,1.0447,,76.2841
24451,117.8001,1005.92,970.8768,958.4042,30.25, ,1.0447,,35.0432
24452,117.8041,1018.263,970.8933,958.4292,30.25, ,1.0446,,47.3697
24453,117.8081,1041.44,970.9111,958.4543,30.25, ,1.0446,,70.5289
24454,117.8121,1036.101,970.9303,958.4793,30.25, ,1.0446,,65.1707
24455,117.8161,987.4927,970.9507,958.5043,30.25, ,1.0446,,16.542
24456,117.8201,1024.702,970.9723,958.5293,30.25, ,1.0445,,53.7297
24457,117.8241,1010.531,970.995,958.5543,30.25, ,1.0445,,39.536
24458,117.8281,977.3679,971.0188,958.5794,30.25, ,1.0445,,6.3491
24459,117.8321,997.9655,971.0436,958.6044,30.25, ,1.0445,,26.9219
24460,117.8361,989.3485,971.0695,958.6294,30.25, ,1.0445,,18.279
24461,117.8401,1035.483,971.0962,958.6544,30.25, ,1.0444,,64.3868
24462,117.8441,1067.701,971.1239,958.6795,30.25, ,1.0444,,96.5771
24463,117.8481,1027.93,971.1524,958.7045,30.25, ,1.0444,,56.7776
24464,117.8521,977.0923,971.1818,958.7295,30.25, ,1.0444,,5.9105
24465,117.8561,1001.387,971.2119,958.7545,30.25, ,1.0443,,30.1751
24466,117.8601,1005.966,971.2429,958.7796,30.25, ,1.0443,,34.7231
24467,117.8641,1014.839,971.2745,958.8046,30.25, ,1.0443,,43.5645
24468,117.8681,998.9895,971.3069,958.8296,30.25, ,1.0443,,27.6826
24469,117.8721,1015.95,971.34,958.8546,30.25, ,1.0443,,44.61
24470,117.8761,1066.012,971.3737,958.8797,30.25, ,1.0442,,94.6383
24471,117.8801,1073.128,971.4081,958.9047,30.25, ,1.0442,,101.7199
24472,117.8841,1022.864,971.4432,958.9297,30.25, ,1.0442,,51.4208
24473,117.8881,1016.357,971.4789,958.9547,30.25, ,1.0442,,44.8781
24474,117.8921,1047.019,971.5151,958.9798,30.25, ,1.0442,,75.5039
24475,117.8961,1026.544,971.5521,959.0048,30.25, ,1.0441,,54.9919
24476,117.9001,1050.732,971.5895,959.0298,30.25, ,1.0441,,79.1425
24477,117.9041,1062.018,971.6276,959.0548,30.25, ,1.0441,,90.3904
24478,117.9081,1053.843,971.6662,959.0798,30.25, ,1.0441,,82.1768
24479,117.9121,1120.266,971.7054,959.1049,30.25, ,1.044,,148.5606
24480,117.9161,1012.867,971.7451,959.1299,30.25, ,1.044,,41.1219
24481,117.9201,999.3544,971.7854,959.1549,30.25, ,1.044,,27.569
24482,117.9241,1051.141,971.8262,959.1799,30.25, ,1.044,,79.3148
24483,117.9281,1051.141,971.8676,959.205,30.25, ,1.044,,79.2734
24484,117.9321,1030.255,971.9094,959.23,30.25, ,1.0439,,58.3456
24485,117.9361,937.7032,971.9518,959.255,30.25, ,1.0439,,-34.2486
24486,117.9401,1000.588,971.9948,959.28,30.25, ,1.0439,,28.5932
24487,117.9441,1057.369,972.0382,959.3051,30.25, ,1.0439,,85.3308
24488,117.9481,1069.939,972.0822,959.3301,30.25, ,1.0438,,97.8568
24489,117.9521,1038.786,972.1266,959.3551,30.25, ,1.0438,,66.6594
24490,117.9561,1012.071,972.1716,959.3801,30.25, ,1.0438,,39.8994
24491,117.9601,1045.861,972.2171,959.4052,30.25, ,1.0438,,73.6439
24492,117.9641,1036.404,972.2631,959.4302,30.25, ,1.0438,,64.1409
24493,117.9681,1034.084,972.3096,959.4552,30.25, ,1.0437,,61.7744
24494,117.9721,1055.68,972.3566,959.4802,30.25, ,1.0437,,83.3234
24495,117.9761,1069.083,972.4041,959.5053,30.25, ,1.0437,,96.6789
24496,117.9801,1027.167,972.4521,959.5303,30.25, ,1.0437,,54.7149
24497,117.9841,987.0914,972.5008,959.5553,30.25, ,1.0436,,14.5906
24498,117.9881,1017.512,972.5499,959.5803,30.25, ,1.0436,,44.9621
24499,117.9921,1049.378,972.5995,959.6053,30.25, ,1.0436,,76.7785
24500,117.9961,1098.873,972.6495,959.6304,30.25, ,1.0436,,126.2235
24501,118.0001,1071.997,972.7002,959.6554,30.25, ,1.0436,,99.2968
24502,118.0041,980.7377,972.7513,959.6804,30.25, ,1.0435,,7.9864
24503,118.0081,1075.633,972.803,959.7054,30.25, ,1.0435,,102.83
24504,118.0121,1103.495,972.8553,959.7305,30.25, ,1.0435,,130.6397
24505,118.0161,1069.33,972.908,959.7555,30.25, ,1.0435,,96.422
24506,118.0201,1036.025,972.9613,959.7805,30.25, ,1.0434,,63.0637
24507,118.0241,1019.749,973.0151,959.8055,30.25, ,1.0434,,46.7339
24508,118.0281,1074.942,973.0695,959.8306,30.25, ,1.0434,,101.8725
24509,118.0321,997.5638,973.1244,959.8556,30.25, ,1.0434,,24.4394
24510,118.0361,931.7253,973.18,959.8806,30.25, ,1.0434,,-41.4547
24511,118.0401,1005.411,973.236,959.9056,30.25, ,1.0433,,32.175
24512,118.0441,1034.08,973.2927,959.9307,30.25, ,1.0433,,60.7873
24513,118.0481,1056.295,973.3498,959.9557,30.25, ,1.0433,,82.9452
24514,118.0521,998.0448,973.4076,959.9807,30.25, ,1.0433,,24.6372
24515,118.0561,1011.922,973.4659,960.0057,30.25, ,1.0433,,38.4561
24516,118.0601,1052.461,973.5248,960.0308,30.25, ,1.0432,,78.9362
24517,118.0641,1064.111,973.5845,960.0558,30.25, ,1.0432,,90.5265
24518,118.0681,1056.595,973.6447,960.0808,30.25, ,1.0432,,82.9503
24519,118.0721,1067.86,973.7054,960.1058,30.25, ,1.0432,,94.1546
24520,118.0761,1095.443,973.7668,960.1309,30.25, ,1.0431,,121.6762
24521,118.0801,1060.737,973.8288,960.1559,30.25, ,1.0431,,86.9082
24522,118.0841,991.3564,973.8915,960.1809,30.25, ,1.0431,,17.4649
24523,118.0881,970.8643,973.9548,960.2059,30.25, ,1.0431,,-3.0905
24524,118.0921,1007.48,974.0189,960.2309,30.25, ,1.0431,,33.4611
24525,118.0961,1064.993,974.0835,960.256,30.25, ,1.043,,90.9095
24526,118.1001,1046.97,974.1489,960.281,30.25, ,1.043,,72.8211
