No.,Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],CT [s],ESD,D spacings,,Error [cts]
24621,118.4801,967.8333,957.029,935.1562,30.25, ,1.0409,,10.8043
24622,118.4841,992.2375,957.2424,935.1496,30.25, ,1.0409,,34.9951
24623,118.4881,967.6965,957.4633,935.1429,30.25, ,1.0409,,10.2332
24624,118.4921,980.1432,957.6911,935.1362,30.25, ,1.0409,,22.4521
24625,118.4961,1008.602,957.9268,935.1296,30.25, ,1.0409,,50.6752
24626,118.5001,1014.584,958.1705,935.1229,30.25, ,1.0408,,56.4135
24627,118.5041,1024.007,958.4232,935.1162,30.25, ,1.0408,,65.5838
24628,118.5081,1029.799,958.6842,935.1096,30.25, ,1.0408,,71.1148
24629,118.5121,1033.899,958.9545,935.1029,30.25, ,1.0408,,74.9445
24630,118.5161,1024.152,959.235,935.0963,30.25, ,1.0408,,64.917
24631,118.5201,963.1538,959.5251,935.0896,30.25, ,1.0407,,3.6287
24632,118.5241,952.6705,959.8259,935.0829,30.25, ,1.0407,,-7.1554
24633,118.5281,954.6498,960.1376,935.0763,30.25, ,1.0407,,-5.4878
24634,118.5321,958.5576,960.4616,935.0696,30.25, ,1.0407,,-1.904
24635,118.5361,984.8226,960.7971,935.063,30.25, ,1.0406,,24.0255
24636,118.5401,997.2017,961.1452,935.0563,30.25, ,1.0406,,36.0565
24637,118.5441,956.1555,961.5071,935.0496,30.25, ,1.0406,,-5.3516
24638,118.5481,940.1098,961.8823,935.043,30.25, ,1.0406,,-21.7725
24639,118.5521,986.5911,962.2719,935.0363,30.25, ,1.0406,,24.3192
24640,118.5561,992.1934,962.6764,935.0297,30.25, ,1.0405,,29.517
24641,118.5601,988.9472,963.0975,935.023,30.25, ,1.0405,,25.8497
24642,118.5641,974.0399,963.5342,935.0163,30.25, ,1.0405,,10.5057
24643,118.5681,969.8116,963.988,935.0097,30.25, ,1.0405,,5.8236
24644,118.5721,993.4723,964.4605,935.003,30.25, ,1.0405,,29.0118
24645,118.5761,1002.666,964.9507,934.9964,30.25, ,1.0404,,37.7153
24646,118.5801,1023.758,965.4602,934.9897,30.25, ,1.0404,,58.2978
24647,118.5841,998.8427,965.9899,934.983,30.25, ,1.0404,,32.8528
24648,118.5881,978.7365,966.5416,934.9764,30.25, ,1.0404,,12.1949
24649,118.5921,1002.195,967.1141,934.9697,30.25, ,1.0403,,35.0809
24650,118.5961,947.7373,967.7092,934.9631,30.25, ,1.0403,,-19.9719
24651,118.6001,1000.529,968.329,934.9564,30.25, ,1.0403,,32.2
24652,118.6041,989.1214,968.9722,934.9497,30.25, ,1.0403,,20.1492
24653,118.6081,962.3866,969.6406,934.9431,30.25, ,1.0403,,-7.254
24654,118.6121,945.4536,970.3353,934.9364,30.25, ,1.0402,,-24.8817
24655,118.6161,1008.469,971.0587,934.9298,30.25, ,1.0402,,37.4103
24656,118.6201,1007.459,971.8089,934.9231,30.25, ,1.0402,,35.6501
24657,118.6241,1000.377,972.5883,934.9164,30.25, ,1.0402,,27.7887
24658,118.6281,962.8359,973.3995,934.9098,30.25, ,1.0401,,-10.5636
24659,118.6321,975.8089,974.2403,934.9031,30.25, ,1.0401,,1.5686
24660,118.6361,1021.576,975.1133,934.8965,30.25, ,1.0401,,46.4627
24661,118.6401,1001.857,976.0193,934.8898,30.25, ,1.0401,,25.8377
24662,118.6441,995.7512,976.9616,934.8831,30.25, ,1.0401,,18.7896
24663,118.6481,1008.675,977.9373,934.8765,30.25, ,1.04,,30.7377
24664,118.6521,1023.093,978.9493,934.8698,30.25, ,1.04,,44.1437
24665,118.6561,1025.056,980.0005,934.8632,30.25, ,1.04,,45.0555
24666,118.6601,1012.412,981.0881,934.8565,30.25, ,1.04,,31.3239
24667,118.6641,947.6625,982.215,934.8498,30.25, ,1.04,,-34.5525
24668,118.6681,1015.642,983.3821,934.8432,30.25, ,1.0399,,32.2599
24669,118.6721,983.2423,984.5929,934.8365,30.25, ,1.0399,,-1.3506
24670,118.6761,1019.556,985.8436,934.8298,30.25, ,1.0399,,33.7124
24671,118.6801,944.8763,987.1375,934.8232,30.25, ,1.0399,,-42.2612
24672,118.6841,963.1333,988.4781,934.8165,30.25, ,1.0398,,-25.3448
24673,118.6881,990.4937,989.8611,934.8099,30.25, ,1.0398,,0.6326
24674,118.6921,964.5415,991.29,934.8032,30.25, ,1.0398,,-26.7485
24675,118.6961,963.5641,992.7654,934.7965,30.25, ,1.0398,,-29.2013
24676,118.7001,990.922,994.2914,934.7899,30.25, ,1.0398,,-3.3694
24677,118.7041,953.6902,995.8625,934.7832,30.25, ,1.0397,,-42.1723
24678,118.7081,980.1866,997.4825,934.7766,30.25, ,1.0397,,-17.2959
24679,118.7121,1006.001,999.1553,934.7699,30.25, ,1.0397,,6.8457
24680,118.7161,1019.734,1000.875,934.7632,30.25, ,1.0397,,18.859
24681,118.7201,1040.661,1002.645,934.7566,30.25, ,1.0397,,38.016
24682,118.7241,1004.926,1004.47,934.7499,30.25, ,1.0396,,0.456
24683,118.7281,960.2922,1006.343,934.7433,30.25, ,1.0396,,-46.0508
24684,118.7321,981.9679,1008.268,934.7366,30.25, ,1.0396,,-26.3001
24685,118.7361,1014.742,1010.245,934.7299,30.25, ,1.0396,,4.497
24686,118.7401,1009.149,1012.278,934.7233,30.25, ,1.0395,,-3.129
24687,118.7441,996.3047,1014.359,934.7166,30.25, ,1.0395,,-18.0543
24688,118.7481,993.865,1016.493,934.71,30.25, ,1.0395,,-22.628
24689,118.7521,1045.91,1018.683,934.7033,30.25, ,1.0395,,27.227
24690,118.7561,997.8842,1020.92,934.6966,30.25, ,1.0395,,-23.0358
24691,118.7601,1005.012,1023.21,934.69,30.25, ,1.0394,,-18.198
24692,118.7641,991.9845,1025.55,934.6833,30.25, ,1.0394,,-33.5655
24693,118.7681,1008.262,1027.945,934.6767,30.25, ,1.0394,,-19.683
24694,118.7721,975.0988,1030.385,934.67,30.25, ,1.0394,,-55.2862
24695,118.7761,1048.821,1032.875,934.6633,30.25, ,1.0394,,15.946
24696,118.7801,1018.854,1035.417,934.6567,30.25, ,1.0393,,-16.563
24697,118.7841,1034.888,1038,934.65,30.25, ,1.0393,,-3.112
24698,118.7881,972.2328,1040.629,934.6434,30.25, ,1.0393,,-68.3962
24699,118.7921,998.7764,1043.302,934.6367,30.25, ,1.0393,,-44.5256
24700,118.7961,1019.094,1046.022,934.63,30.25, ,1.0392,,-26.928
24701,118.8001,1083.044,1048.777,934.6234,30.25, ,1.0392,,34.267
24702,118.8041,1099.817,1051.57,934.6167,30.25, ,1.0392,,48.247
24703,118.8081,1047.409,1054.404,934.6101,30.25, ,1.0392,,-6.995
24704,118.8121,1036.165,1057.265,934.6034,30.25, ,1.0392,,-21.1
24705,118.8161,1033.379,1060.157,934.5967,30.25, ,1.0391,,-26.778
24706,118.8201,1015.757,1063.076,934.5901,30.25, ,1.0391,,-47.319
24707,118.8241,1019.162,1066.024,934.5834,30.25, ,1.0391,,-46.862
24708,118.8281,1047.881,1068.987,934.5768,30.25, ,1.0391,,-21.106
24709,118.8321,1089.216,1071.966,934.5701,30.25, ,1.0391,,17.25
24710,118.8361,1093.692,1074.962,934.5634,30.25, ,1.039,,18.73
24711,118.8401,1065.883,1077.961,934.5568,30.25, ,1.039,,-12.078
24712,118.8441,1061.601,1080.961,934.5501,30.25, ,1.039,,-19.36
24713,118.8481,1058.15,1083.959,934.5434,30.25, ,1.039,,-25.809
24714,118.8521,1120.345,1086.955,934.5368,30.25, ,1.0389,,33.39
24715,118.8561,1078.116,1089.93,934.5301,30.25, ,1.0389,,-11.814
24716,118.8601,1049.665,1092.885,934.5235,30.25, ,1.0389,,-43.22
24717,118.8641,1053.773,1095.818,934.5168,30.25, ,1.0389,,-42.045
24718,118.8681,1040.369,1098.712,934.5101,30.25, ,1.0389,,-58.343
24719,118.8721,1072.394,1101.564,934.5035,30.25, ,1.0388,,-29.17
24720,118.8761,1100.59,1104.367,934.4968,30.25, ,1.0388,,-3.777
24721,118.8801,1138.218,1107.119,934.4902,30.25, ,1.0388,,31.099
24722,118.8841,1129.849,1109.801,934.4835,30.25, ,1.0388,,20.048
24723,118.8881,1122.615,1112.41,934.4768,30.25, ,1.0388,,10.205
24724,118.8921,1123.635,1114.942,934.4702,30.25, ,1.0387,,8.693
24725,118.8961,1101.322,1117.378,934.4635,30.25, ,1.0387,,-16.056
24726,118.9001,1092.733,1119.717,934.4569,30.25, ,1.0387,,-26.984
24727,118.9041,1114.184,1121.947,934.4502,30.25, ,1.0387,,-7.763
24728,118.9081,1129.368,1124.066,934.4435,30.25, ,1.0386,,5.302
24729,118.9121,1118.031,1126.057,934.4369,30.25, ,1.0386,,-8.026
24730,118.9161,1123.873,1127.916,934.4302,30.25, ,1.0386,,-4.043
24731,118.9201,1128.653,1129.637,934.4236,30.25, ,1.0386,,-0.984
24732,118.9241,1125.423,1131.208,934.4169,30.25, ,1.0386,,-5.785
24733,118.9281,1145.662,1132.625,934.4102,30.25, ,1.0385,,13.037
24734,118.9321,1131.856,1133.879,934.4003,30.25, ,1.0385,,-2.023
24735,118.9361,1101.213,1134.969,934.3904,30.25, ,1.0385,,-33.756
24736,118.9401,1140.949,1135.886,934.3805,30.25, ,1.0385,,5.063
24737,118.9441,1161.45,1136.629,934.3705,30.25, ,1.0385,,24.821
24738,118.9481,1150.458,1137.196,934.3606,30.25, ,1.0384,,13.262
24739,118.9521,1149.935,1137.583,934.3507,30.25, ,1.0384,,12.352
24740,118.9561,1185.634,1137.789,934.3408,30.25, ,1.0384,,47.845
24741,118.9601,1136.08,1137.815,934.3308,30.25, ,1.0384,,-1.735
24742,118.9641,1128.421,1137.661,934.3209,30.25, ,1.0383,,-9.24
24743,118.9681,1166.331,1137.33,934.311,30.25, ,1.0383,,29.001
24744,118.9721,1182.138,1136.824,934.3011,30.25, ,1.0383,,45.314
24745,118.9761,1155.592,1136.146,934.2912,30.25, ,1.0383,,19.446
24746,118.9801,1172.99,1135.304,934.2812,30.25, ,1.0383,,37.686
24747,118.9841,1162.55,1134.301,934.2713,30.25, ,1.0382,,28.249
24748,118.9881,1131.03,1133.142,934.2614,30.25, ,1.0382,,-2.112
24749,118.9921,1111.146,1131.837,934.2515,30.25, ,1.0382,,-20.691
24750,118.9961,1152.289,1130.393,934.2415,30.25, ,1.0382,,21.896
24751,119.0001,1187.411,1128.817,934.2316,30.25, ,1.0382,,58.594
24752,119.0041,1157.125,1127.114,934.2217,30.25, ,1.0381,,30.011
24753,119.0081,1137.723,1125.3,934.2118,30.25, ,1.0381,,12.423
24754,119.0121,1137.102,1123.381,934.2018,30.25, ,1.0381,,13.721
24755,119.0161,1150.063,1121.361,934.1919,30.25, ,1.0381,,28.702
24756,119.0201,1166.363,1119.257,934.182,30.25, ,1.038,,47.106
24757,119.0241,1148.084,1117.076,934.1721,30.25, ,1.038,,31.008
24758,119.0281,1145.899,1114.825,934.1621,30.25, ,1.038,,31.074
24759,119.0321,1110.374,1112.51,934.1522,30.25, ,1.038,,-2.136
24760,119.0361,1122.453,1110.148,934.1423,30.25, ,1.038,,12.305
24761,119.0401,1131.729,1107.743,934.1324,30.25, ,1.0379,,23.986
24762,119.0441,1119.188,1105.299,934.1224,30.25, ,1.0379,,13.889
24763,119.0481,1081.094,1102.834,934.1125,30.25, ,1.0379,,-21.74
24764,119.0521,1056.323,1100.349,934.1026,30.25, ,1.0379,,-44.026
24765,119.0561,1152.067,1097.854,934.0927,30.25, ,1.0379,,54.213
24766,119.0601,1121.162,1095.35,934.0828,30.25, ,1.0378,,25.812
24767,119.0641,1105.425,1092.853,934.0728,30.25, ,1.0378,,12.572
24768,119.0681,1051.699,1090.365,934.0629,30.25, ,1.0378,,-38.666
24769,119.0721,1083.623,1087.887,934.053,30.25, ,1.0378,,-4.264
24770,119.0761,1094.846,1085.434,934.0431,30.25, ,1.0377,,9.412
24771,119.0801,1073.231,1083.007,934.0331,30.25, ,1.0377,,-9.776
24772,119.0841,1088.465,1080.612,934.0232,30.25, ,1.0377,,7.853
24773,119.0881,1095.005,1078.247,934.0133,30.25, ,1.0377,,16.758
24774,119.0921,1075.4,1075.927,934.0034,30.25, ,1.0377,,-0.527
24775,119.0961,1088.789,1073.651,933.9934,30.25, ,1.0376,,15.138
24776,119.1001,1075.717,1071.419,933.9835,30.25, ,1.0376,,4.298
24777,119.1041,1070.342,1069.243,933.9736,30.25, ,1.0376,,1.099
24778,119.1081,1103.618,1067.121,933.9637,30.25, ,1.0376,,36.497
24779,119.1121,1102.268,1065.057,933.9537,30.25, ,1.0376,,37.211
24780,119.1161,1101.188,1063.05,933.9438,30.25, ,1.0375,,38.138
24781,119.1201,1105.725,1061.109,933.9339,30.25, ,1.0375,,44.616
24782,119.1241,1078.609,1059.234,933.924,30.25, ,1.0375,,19.375
24783,119.1281,1067.772,1057.422,933.914,30.25, ,1.0375,,10.35
24784,119.1321,1052.907,1055.683,933.9041,30.25, ,1.0375,,-2.776
24785,119.1361,1079.806,1054.015,933.8942,30.25, ,1.0374,,25.791
24786,119.1401,1098.669,1052.419,933.8843,30.25, ,1.0374,,46.25
24787,119.1441,1099.512,1050.894,933.8743,30.25, ,1.0374,,48.618
24788,119.1481,1069.665,1049.447,933.8644,30.25, ,1.0374,,20.218
24789,119.1521,1118.494,1048.074,933.8545,30.25, ,1.0373,,70.42
24790,119.1561,1136.092,1046.776,933.8446,30.25, ,1.0373,,89.316
24791,119.1601,1070.802,1045.557,933.8347,30.25, ,1.0373,,25.245
24792,119.1641,1050.712,1044.414,933.8247,30.25, ,1.0373,,6.298
24793,119.1681,1061.365,1043.348,933.8148,30.25, ,1.0373,,18.017
24794,119.1721,1061.115,1042.358,933.8049,30.25, ,1.0372,,18.757
24795,119.1761,1025.175,1041.446,933.795,30.25, ,1.0372,,-16.271
24796,119.1801,1043.682,1040.61,933.785,30.25, ,1.0372,,3.072
24797,119.1841,1034.178,1039.849,933.7751,30.25, ,1.0372,,-5.671
24798,119.1881,1050.702,1039.164,933.7652,30.25, ,1.0372,,11.538
24799,119.1921,1060.894,1038.553,933.7553,30.25, ,1.0371,,22.341
24800,119.1961,1079.172,1038.016,933.7453,30.25, ,1.0371,,41.156
24801,119.2001,1118.191,1037.55,933.7354,30.25, ,1.0371,,80.641
24802,119.2041,1112.132,1037.156,933.7255,30.25, ,1.0371,,74.976
24803,119.2081,1066.441,1036.832,933.7156,30.25, ,1.037,,29.609
24804,119.2121,1029.434,1036.575,933.7056,30.25, ,1.037,,-7.141
24805,119.2161,1017.924,1036.385,933.6957,30.25, ,1.037,,-18.461
24806,119.2201,1002.338,1036.26,933.6858,30.25, ,1.037,,-33.922
24807,119.2241,1053.761,1036.198,933.6759,30.25, ,1.037,,17.563
24808,119.2281,1060.314,1036.197,933.6659,30.25, ,1.0369,,24.117
24809,119.2321,1048.521,1036.256,933.656,30.25, ,1.0369,,12.265
24810,119.2361,1017.923,1036.371,933.6461,30.25, ,1.0369,,-18.448
24811,119.2401,1002.436,1036.542,933.6362,30.25, ,1.0369,,-34.106
24812,119.2441,1039.776,1036.765,933.6262,30.25, ,1.0369,,3.011
24813,119.2481,1045.915,1037.038,933.6163,30.25, ,1.0368,,8.877
24814,119.2521,998.1818,1037.359,933.6064,30.25, ,1.0368,,-39.1772
24815,119.2561,1074.326,1037.724,933.5965,30.25, ,1.0368,,36.602
24816,119.2601,1083.56,1038.13,933.5866,30.25, ,1.0368,,45.43
24817,119.2641,1054.532,1038.575,933.5766,30.25, ,1.0368,,15.957
24818,119.2681,1047.404,1039.056,933.5667,30.25, ,1.0367,,8.348
24819,119.2721,1076.275,1039.567,933.5568,30.25, ,1.0367,,36.708
24820,119.2761,1084.403,1040.105,933.5469,30.25, ,1.0367,,44.298
24821,119.2801,1050.362,1040.669,933.5369,30.25, ,1.0367,,9.693
24822,119.2841,1051.902,1041.251,933.527,30.25, ,1.0366,,10.651
24823,119.2881,1096.743,1041.848,933.5171,30.25, ,1.0366,,54.895
24824,119.2921,1098.7,1042.457,933.5072,30.25, ,1.0366,,56.243
24825,119.2961,1078.476,1043.072,933.4972,30.25, ,1.0366,,35.404
24826,119.3001,1068.001,1043.688,933.4873,30.25, ,1.0366,,24.313
24827,119.3041,1056.759,1044.301,933.4774,30.25, ,1.0365,,12.458
24828,119.3081,1082.229,1044.906,933.4675,30.25, ,1.0365,,37.323
24829,119.3121,1092.241,1045.497,933.4575,30.25, ,1.0365,,46.744
24830,119.3161,1061.193,1046.069,933.4476,30.25, ,1.0365,,15.124
24831,119.3201,1153.374,1046.617,933.4377,30.25, ,1.0365,,106.757
24832,119.3241,1127.332,1047.138,933.4278,30.25, ,1.0364,,80.194
24833,119.3281,1059.206,1047.623,933.4178,30.25, ,1.0364,,11.583
24834,119.3321,1079.384,1048.068,933.4079,30.25, ,1.0364,,31.316
24835,119.3361,1102.303,1048.471,933.398,30.25, ,1.0364,,53.832
24836,119.3401,1016.134,1048.823,933.3881,30.25, ,1.0363,,-32.689
24837,119.3441,992.7698,1049.122,933.3782,30.25, ,1.0363,,-56.3522
24838,119.3481,1069.863,1049.364,933.3682,30.25, ,1.0363,,20.499
24839,119.3521,1104.22,1049.543,933.3583,30.25, ,1.0363,,54.677
24840,119.3561,1116.343,1049.656,933.3484,30.25, ,1.0363,,66.687
24841,119.3601,1087.771,1049.701,933.3385,30.25, ,1.0362,,38.07
24842,119.3641,1063.824,1049.673,933.3285,30.25, ,1.0362,,14.151
24843,119.3681,1051.775,1049.571,933.3186,30.25, ,1.0362,,2.204
24844,119.3721,1074.669,1049.392,933.3087,30.25, ,1.0362,,25.277
24845,119.3761,1106.77,1049.135,933.2988,30.25, ,1.0362,,57.635
24846,119.3801,1118.673,1048.798,933.2888,30.25, ,1.0361,,69.875
24847,119.3841,1098.731,1048.382,933.2789,30.25, ,1.0361,,50.349
24848,119.3881,1105.562,1047.886,933.269,30.25, ,1.0361,,57.676
24849,119.3921,1119.824,1047.309,933.2591,30.25, ,1.0361,,72.515
24850,119.3961,1100.738,1046.654,933.2491,30.25, ,1.0361,,54.084
24851,119.4001,1075.132,1045.922,933.2392,30.25, ,1.036,,29.21
24852,119.4041,1052.22,1045.114,933.2293,30.25, ,1.036,,7.106
24853,119.4081,1116.155,1044.232,933.2194,30.25, ,1.036,,71.923
24854,119.4121,1140.108,1043.28,933.2094,30.25, ,1.036,,96.828
24855,119.4161,1085.956,1042.26,933.1995,30.25, ,1.0359,,43.696
24856,119.4201,1035.092,1041.173,933.1896,30.25, ,1.0359,,-6.081
24857,119.4241,1051.057,1040.027,933.1797,30.25, ,1.0359,,11.03
24858,119.4281,1087.125,1038.823,933.1697,30.25, ,1.0359,,48.302
24859,119.4321,1023.934,1037.565,933.1598,30.25, ,1.0359,,-13.631
24860,119.4361,1070.399,1036.254,933.1499,30.25, ,1.0358,,34.145
24861,119.4401,1034.42,1034.9,933.14,30.25, ,1.0358,,-0.48
24862,119.4441,1035.562,1033.503,933.1301,30.25, ,1.0358,,2.059
24863,119.4481,1072.643,1032.066,933.1201,30.25, ,1.0358,,40.577
24864,119.4521,1087.054,1030.597,933.1102,30.25, ,1.0358,,56.457
24865,119.4561,1059.095,1029.098,933.1003,30.25, ,1.0357,,29.997
24866,119.4601,1099.53,1027.572,933.0904,30.25, ,1.0357,,71.958
24867,119.4641,1061.397,1026.021,933.0804,30.25, ,1.0357,,35.376
24868,119.4681,1053.646,1024.454,933.0705,30.25, ,1.0357,,29.192
24869,119.4721,1091.052,1022.871,933.0606,30.25, ,1.0357,,68.181
24870,119.4761,1065.813,1021.273,933.0507,30.25, ,1.0356,,44.54
24871,119.4801,1037.475,1019.669,933.0407,30.25, ,1.0356,,17.806
24872,119.4841,1042.09,1018.059,933.0308,30.25, ,1.0356,,24.031
24873,119.4881,1051.501,1016.443,933.0209,30.25, ,1.0356,,35.058
24874,119.4921,1057.567,1014.83,933.011,30.25, ,1.0355,,42.737
24875,119.4961,1022.006,1013.219,933.001,30.25, ,1.0355,,8.787
24876,119.5001,1041.523,1011.613,932.9911,30.25, ,1.0355,,29.91
24877,119.5041,1052.785,1010.01,932.9812,30.25, ,1.0355,,42.775
24878,119.5081,1000.059,1008.42,932.9713,30.25, ,1.0355,,-8.361
24879,119.5121,1049.013,1006.841,932.9613,30.25, ,1.0354,,42.172
24880,119.5161,1008.078,1005.272,932.9514,30.25, ,1.0354,,2.806
24881,119.5201,1064.166,1003.72,932.9415,30.25, ,1.0354,,60.446
24882,119.5241,1026.467,1002.184,932.9316,30.25, ,1.0354,,24.283
24883,119.5281,1050.403,1000.665,932.9216,30.25, ,1.0354,,49.738
24884,119.5321,1036.45,999.1627,932.9117,30.25, ,1.0353,,37.2873
24885,119.5361,1063.578,997.6829,932.9018,30.25, ,1.0353,,65.8951
24886,119.5401,954.5365,996.2242,932.8919,30.25, ,1.0353,,-41.6877
24887,119.5441,1011.524,994.7848,932.882,30.25, ,1.0353,,16.7392
24888,119.5481,1017.933,993.371,932.872,30.25, ,1.0353,,24.562
24889,119.5521,1071.789,991.9811,932.8621,30.25, ,1.0352,,79.8079
24890,119.5561,1038.997,990.6154,932.8522,30.25, ,1.0352,,48.3816
24891,119.5601,1018.263,989.2723,932.8423,30.25, ,1.0352,,28.9907
24892,119.5641,1010.342,987.9573,932.8323,30.25, ,1.0352,,22.3847
24893,119.5681,1027.547,986.6683,932.8224,30.25, ,1.0351,,40.8787
24894,119.5721,1080.086,985.4035,932.8125,30.25, ,1.0351,,94.6825
24895,119.5761,1100.539,984.1677,932.8026,30.25, ,1.0351,,116.3713
24896,119.5801,1054.763,982.9589,932.7926,30.25, ,1.0351,,71.8041
24897,119.5841,1015.406,981.7773,932.7827,30.25, ,1.0351,,33.6287
24898,119.5881,1028.177,980.6207,932.7728,30.25, ,1.035,,47.5563
24899,119.5921,1028.263,979.4937,932.7629,30.25, ,1.035,,48.7693
24900,119.5961,1003.287,978.3939,932.7529,30.25, ,1.035,,24.8931
24901,119.6001,982.073,977.3194,932.743,30.25, ,1.035,,4.7536
24902,119.6041,998.8368,976.274,932.7331,30.25, ,1.035,,22.5628
24903,119.6081,1032.246,975.2555,932.7232,30.25, ,1.0349,,56.9905
24904,119.6121,984.9057,974.2638,932.7132,30.25, ,1.0349,,10.6419
24905,119.6161,969.6275,973.2968,932.7033,30.25, ,1.0349,,-3.6693
24906,119.6201,987.8188,972.3579,932.6934,30.25, ,1.0349,,15.4609
24907,119.6241,1060.881,971.4449,932.6835,30.25, ,1.0349,,89.4361
24908,119.6281,1019.3,970.556,932.6736,30.25, ,1.0348,,48.744
24909,119.6321,1000.215,969.694,932.6636,30.25, ,1.0348,,30.521
24910,119.6361,954.1768,968.8571,932.6537,30.25, ,1.0348,,-14.6803
24911,119.6401,990.1956,968.0447,932.6438,30.25, ,1.0348,,22.1509
24912,119.6441,1037.838,967.2552,932.6339,30.25, ,1.0347,,70.5828
24913,119.6481,1030.369,966.4911,932.6239,30.25, ,1.0347,,63.8779
24914,119.6521,994.9607,965.7506,932.614,30.25, ,1.0347,,29.2101
24915,119.6561,1008.281,965.0319,932.6041,30.25, ,1.0347,,43.2491
24916,119.6601,1028.426,964.3374,932.5942,30.25, ,1.0347,,64.0886
24917,119.6641,1003.667,963.6652,932.5842,30.25, ,1.0346,,40.0018
24918,119.6681,1012.424,963.0151,932.5743,30.25, ,1.0346,,49.4089
24919,119.6721,1037.375,962.3853,932.5644,30.25, ,1.0346,,74.9897
24920,119.6761,1026.29,961.7776,932.5545,30.25, ,1.0346,,64.5124
24921,119.6801,1012.971,961.1907,932.5445,30.25, ,1.0346,,51.7803
24922,119.6841,1002.033,960.6226,932.5346,30.25, ,1.0345,,41.4104
24923,119.6881,1024.547,960.0751,932.5247,30.25, ,1.0345,,64.4719
24924,119.6921,988.8426,959.5464,932.5148,30.25, ,1.0345,,29.2962
24925,119.6961,975.2377,959.0361,932.5048,30.25, ,1.0345,,16.2016
24926,119.7001,982.5942,958.5424,932.4949,30.25, ,1.0345,,24.0518
24927,119.7041,1028.164,958.0667,932.485,30.25, ,1.0344,,70.0973
24928,119.7081,964.7539,957.6074,932.4751,30.25, ,1.0344,,7.1465
24929,119.7121,1031.146,957.1628,932.4651,30.25, ,1.0344,,73.9832
24930,119.7161,1020.614,956.7343,932.4552,30.25, ,1.0344,,63.8797
24931,119.7201,954.6423,956.3201,932.4453,30.25, ,1.0343,,-1.6778
24932,119.7241,990.4627,955.919,932.4354,30.25, ,1.0343,,34.5437
24933,119.7281,985.3736,955.532,932.4255,30.25, ,1.0343,,29.8416
24934,119.7321,1004.176,955.1577,932.4155,30.25, ,1.0343,,49.0183
24935,119.7361,1006.501,954.7955,932.4056,30.25, ,1.0343,,51.7055
24936,119.7401,948.341,954.4446,932.3957,30.25, ,1.0342,,-6.1036
24937,119.7441,981.7729,954.1058,932.3858,30.25, ,1.0342,,27.6671
24938,119.7481,1010.002,953.778,932.3758,30.25, ,1.0342,,56.224
24939,119.7521,1001.182,953.4603,932.3659,30.25, ,1.0342,,47.7217
24940,119.7561,1010.084,953.1537,932.356,30.25, ,1.0342,,56.9303
24941,119.7601,1009.668,952.8573,932.3461,30.25, ,1.0341,,56.8107
24942,119.7641,1004.833,952.5708,932.3361,30.25, ,1.0341,,52.2622
24943,119.7681,1009.063,952.2935,932.3262,30.25, ,1.0341,,56.7695
24944,119.7721,995.7806,952.0262,932.3163,30.25, ,1.0341,,43.7544
24945,119.7761,998.2968,951.7682,932.3064,30.25, ,1.0341,,46.5286
24946,119.7801,1003.222,951.5188,932.2964,30.25, ,1.034,,51.7032
24947,119.7841,1001.313,951.2787,932.2865,30.25, ,1.034,,50.0343
24948,119.7881,943.1108,951.0473,932.2766,30.25, ,1.034,,-7.9365
24949,119.7921,950.5101,950.8242,932.2667,30.25, ,1.034,,-0.3141
24950,119.7961,1021.442,950.6089,932.2567,30.25, ,1.0339,,70.8331
24951,119.8001,984.6146,950.4017,932.2468,30.25, ,1.0339,,34.2129
24952,119.8041,965.5826,950.2023,932.2369,30.25, ,1.0339,,15.3803
24953,119.8081,1007.71,950.0098,932.227,30.25, ,1.0339,,57.7002
24954,119.8121,934.4617,949.8248,932.217,30.25, ,1.0339,,-15.3631
24955,119.8161,942.7467,949.6465,932.2071,30.25, ,1.0338,,-6.8998
24956,119.8201,993.2539,949.4747,932.1972,30.25, ,1.0338,,43.7792
24957,119.8241,975.2986,949.3088,932.1873,30.25, ,1.0338,,25.9898
24958,119.8281,991.2793,949.1492,932.1774,30.25, ,1.0338,,42.1301
24959,119.8321,1004.481,948.9953,932.1674,30.25, ,1.0338,,55.4857
24960,119.8361,985.6461,948.8466,932.1575,30.25, ,1.0337,,36.7995
24961,119.8401,989.5498,948.7033,932.1476,30.25, ,1.0337,,40.8465
24962,119.8441,985.3887,948.5649,932.1377,30.25, ,1.0337,,36.8238
24963,119.8481,955.0751,948.4314,932.1277,30.25, ,1.0337,,6.6437
24964,119.8521,963.3688,948.3021,932.1178,30.25, ,1.0337,,15.0667
24965,119.8561,977.985,948.1774,932.1079,30.25, ,1.0336,,29.8076
24966,119.8601,980.2091,948.0568,932.098,30.25, ,1.0336,,32.1523
24967,119.8641,960.1364,947.9399,932.088,30.25, ,1.0336,,12.1965
24968,119.8681,923.9109,947.8271,932.0781,30.25, ,1.0336,,-23.9162
24969,119.8721,971.5913,947.7179,932.0682,30.25, ,1.0336,,23.8734
24970,119.8761,1004.915,947.6122,932.0583,30.25, ,1.0335,,57.3028
24971,119.8801,967.7731,947.5097,932.0483,30.25, ,1.0335,,20.2634
24972,119.8841,958.0758,947.4106,932.0384,30.25, ,1.0335,,10.6652
24973,119.8881,993.5355,947.3147,932.0285,30.25, ,1.0335,,46.2208
